air_temperature,air_humidity,soil_moisture,solar_radiation,ndvi,days_since_rain,wind_speed,risk_class
15.0,72.1,20.0,676.0,0.598,2.0,16.2,1
21.3,43.3,41.6,437.0,0.628,10.0,14.5,0
31.9,37.3,15.2,242.0,0.611,4.0,9.2,2
15.6,58.9,59.8,777.0,0.504,3.0,5.3,0
32.7,74.5,30.5,318.0,0.522,5.0,23.2,1
35.1,31.0,63.9,583.0,0.857,10.0,10.6,1
23.8,47.0,24.8,600.0,0.699,7.0,10.7,0
27.8,70.3,36.2,533.0,0.52,5.0,41.7,0
32.7,60.8,58.3,379.0,0.453,11.0,20.5,2
23.2,85.5,32.8,493.0,0.484,10.0,8.6,1
31.2,34.6,42.4,349.0,0.591,4.0,10.0,0
22.0,100.0,55.5,666.0,0.784,10.0,4.8,0
23.1,32.3,29.1,623.0,0.465,7.0,3.5,1
21.2,23.5,17.8,516.0,0.782,3.0,8.6,1
28.1,58.9,14.7,418.0,0.655,10.0,13.8,1
32.9,39.6,47.3,899.0,0.646,10.0,5.1,1
24.9,59.3,44.2,286.0,0.805,2.0,17.5,0
18.4,58.7,55.0,242.0,0.772,9.0,4.2,0
19.5,56.5,33.6,505.0,0.367,14.0,8.7,1
28.4,44.8,15.1,474.0,0.425,2.0,16.4,2
37.1,67.8,3.0,718.0,0.579,7.0,33.1,2
28.4,54.3,83.9,636.0,0.684,2.0,25.4,0
23.7,79.9,46.4,525.0,0.866,3.0,21.8,0
30.6,56.8,40.2,610.0,0.632,1.0,10.9,1
24.6,42.6,42.5,607.0,0.927,15.0,18.1,0
23.7,29.6,15.1,899.0,0.493,14.0,8.1,2
20.2,56.9,25.3,566.0,0.523,14.0,15.6,1
34.5,37.2,65.9,397.0,0.565,5.0,3.2,0
10.8,35.7,48.5,556.0,0.473,12.0,12.8,0
30.8,69.5,25.8,50.0,0.829,3.0,3.2,0
23.2,28.0,18.4,514.0,0.121,2.0,20.9,2
23.5,85.4,29.7,717.0,0.529,5.0,17.5,0
36.2,62.9,33.0,628.0,0.827,13.0,27.1,1
21.7,59.2,70.8,574.0,0.564,8.0,3.7,0
21.9,41.4,35.0,637.0,0.813,4.0,41.4,0
25.2,73.8,19.0,719.0,0.95,4.0,10.0,1
28.5,59.9,37.1,777.0,0.634,15.0,20.7,1
23.3,47.7,42.2,601.0,0.83,11.0,4.7,0
16.6,63.6,17.5,463.0,0.95,15.0,13.6,1
20.8,29.7,44.4,104.0,0.692,15.0,9.1,0
33.7,30.6,57.3,696.0,0.611,1.0,17.5,1
26.4,39.8,40.2,613.0,0.782,13.0,1.8,0
28.7,66.3,25.2,547.0,0.833,11.0,4.3,1
24.4,59.9,29.5,396.0,0.613,3.0,22.2,0
22.0,78.9,11.5,694.0,0.533,5.0,4.2,2
36.1,43.4,35.9,474.0,0.929,6.0,9.2,0
24.9,70.3,43.0,514.0,0.571,21.0,8.2,0
23.3,58.0,23.7,510.0,0.835,7.0,12.5,0
32.6,43.0,69.0,601.0,0.667,11.0,5.1,0
21.7,66.9,50.7,313.0,0.949,13.0,23.6,0
22.4,58.8,9.3,621.0,0.467,4.0,12.7,2
26.1,48.7,9.6,390.0,0.467,15.0,25.3,2
26.0,60.8,22.3,397.0,0.774,6.0,17.4,0
27.6,57.7,63.2,679.0,0.417,31.0,12.2,1
38.6,57.2,52.3,341.0,0.641,3.0,0.6,0
28.0,52.6,64.0,679.0,0.899,6.0,15.5,0
11.7,36.5,38.2,538.0,0.299,14.0,15.4,0
28.0,61.3,34.6,223.0,0.692,3.0,25.0,0
26.2,45.6,18.0,766.0,0.838,12.0,11.4,1
26.3,41.6,43.6,576.0,0.615,5.0,10.7,0
27.5,55.7,34.9,591.0,0.453,2.0,16.2,1
25.8,73.2,34.2,701.0,0.573,2.0,10.6,0
25.7,63.3,63.9,790.0,0.469,7.0,7.1,1
29.7,50.4,36.0,556.0,0.632,9.0,18.3,0
22.7,49.7,59.3,631.0,0.57,3.0,1.4,0
20.3,71.4,12.6,587.0,0.528,10.0,10.5,2
44.1,16.9,81.0,458.0,0.704,2.0,7.6,1
21.7,74.4,32.0,235.0,0.904,5.0,4.2,0
26.6,26.3,49.3,559.0,0.679,6.0,12.4,0
17.0,34.5,51.9,768.0,0.862,6.0,27.2,1
26.7,50.7,30.0,625.0,0.904,7.0,4.9,0
20.4,99.1,51.1,328.0,0.514,6.0,15.6,0
23.3,90.2,51.9,718.0,0.669,5.0,14.0,0
32.3,72.7,26.6,464.0,0.544,5.0,3.6,2
28.8,66.4,26.8,143.0,0.353,4.0,13.9,2
29.4,26.5,38.7,703.0,0.684,10.0,7.9,1
15.4,62.8,36.2,350.0,0.431,5.0,6.0,0
37.0,50.1,60.3,841.0,0.707,3.0,5.9,1
18.8,45.3,49.2,727.0,0.34,9.0,43.5,1
35.2,62.8,36.9,479.0,0.651,8.0,2.1,0
32.1,51.5,47.7,603.0,0.337,3.0,21.5,1
29.5,75.6,5.3,956.0,0.741,16.0,8.7,2
20.9,25.2,28.2,700.0,0.549,5.0,4.6,1
26.9,61.4,42.6,563.0,0.532,5.0,7.4,0
23.2,44.2,55.8,1040.0,0.823,6.0,22.7,1
26.2,52.6,41.2,541.0,0.562,8.0,23.4,0
24.5,65.5,61.3,625.0,0.64,6.0,4.4,0
13.8,39.9,51.9,351.0,0.584,3.0,13.6,0
32.7,63.0,30.2,219.0,0.711,1.0,12.9,0
25.5,56.2,35.8,468.0,0.808,16.0,8.4,0
23.1,48.1,44.5,527.0,0.77,3.0,14.6,0
22.6,51.5,30.8,579.0,0.536,9.0,17.1,1
28.2,57.2,62.5,264.0,0.838,6.0,4.2,0
20.6,46.2,20.3,639.0,0.455,1.0,1.9,2
12.5,60.1,43.1,371.0,0.486,4.0,3.6,0
28.4,55.0,49.8,630.0,0.597,19.0,7.2,1
29.1,49.0,33.0,688.0,0.808,1.0,8.5,1
24.8,88.6,29.4,449.0,0.409,5.0,18.3,0
19.1,67.5,36.8,347.0,0.78,8.0,9.5,0
26.5,53.1,51.0,798.0,0.61,3.0,7.2,0
17.2,62.6,30.0,677.0,0.542,7.0,1.8,1
19.8,41.5,20.9,547.0,0.818,9.0,22.2,2
21.5,52.1,56.4,784.0,0.476,9.0,4.4,0
31.1,54.2,44.4,535.0,0.95,7.0,23.4,1
23.8,37.6,54.1,408.0,0.588,6.0,6.7,0
23.3,67.0,50.1,340.0,0.647,3.0,3.8,0
37.7,50.9,72.9,501.0,0.898,9.0,10.2,0
28.1,53.6,55.8,659.0,0.652,6.0,5.0,0
28.0,49.8,26.4,770.0,0.834,21.0,8.0,1
23.8,100.0,45.5,524.0,0.268,11.0,9.9,0
22.4,48.1,29.1,738.0,0.54,4.0,17.0,1
12.9,22.8,30.7,481.0,0.691,8.0,32.1,1
31.8,31.2,15.4,379.0,0.815,2.0,6.0,2
28.7,73.7,33.4,285.0,0.759,1.0,10.9,0
24.9,84.1,46.7,429.0,0.742,4.0,3.0,0
25.2,47.7,36.9,292.0,0.811,2.0,15.1,0
30.4,83.0,20.4,882.0,0.706,10.0,11.5,2
16.7,73.3,13.6,599.0,0.234,19.0,1.8,2
22.5,56.6,71.8,503.0,0.88,13.0,12.0,0
19.2,55.3,43.2,830.0,0.469,5.0,4.9,0
36.6,63.3,24.8,286.0,0.676,11.0,7.9,1
31.3,75.8,45.4,495.0,0.653,4.0,27.1,0
12.8,67.2,73.0,880.0,0.629,15.0,2.1,0
16.9,47.8,47.9,494.0,0.421,9.0,16.0,0
25.2,56.9,3.0,960.0,0.271,6.0,4.2,2
23.2,95.7,80.4,661.0,0.44,6.0,3.5,0
18.1,64.5,8.4,755.0,0.769,9.0,5.8,2
37.7,75.6,34.7,760.0,0.36,6.0,3.2,2
27.9,69.7,19.9,520.0,0.462,13.0,37.3,2
28.8,64.9,26.2,432.0,0.695,5.0,1.9,0
21.8,62.0,42.6,499.0,0.435,5.0,3.0,0
30.3,76.2,4.9,342.0,0.522,6.0,1.4,2
23.7,72.9,36.6,508.0,0.635,5.0,4.7,1
24.3,64.8,56.4,519.0,0.671,3.0,10.3,0
29.7,47.5,24.5,824.0,0.431,4.0,11.2,2
16.2,66.9,15.8,627.0,0.645,6.0,12.3,1
35.6,58.8,35.8,945.0,0.692,6.0,12.9,1
27.1,54.5,32.6,131.0,0.391,18.0,19.3,1
33.7,100.0,28.5,301.0,0.659,8.0,27.5,1
19.5,32.3,19.0,456.0,0.491,15.0,15.0,2
20.5,77.3,46.3,789.0,0.642,2.0,10.0,0
19.0,44.5,47.5,500.0,0.75,12.0,4.3,0
27.5,62.4,20.9,256.0,0.588,8.0,10.8,1
26.4,100.0,23.2,476.0,0.784,6.0,14.6,0
23.2,42.7,40.2,304.0,0.762,3.0,7.7,0
19.9,47.0,22.6,269.0,0.783,10.0,16.8,2
18.4,59.7,40.9,880.0,0.693,9.0,12.7,0
25.7,44.8,61.5,457.0,0.818,10.0,5.1,1
23.2,75.9,37.0,551.0,0.689,4.0,5.8,0
21.9,50.4,18.6,503.0,0.32,13.0,21.5,2
35.3,71.8,44.3,475.0,0.477,10.0,1.3,1
25.5,36.1,35.2,369.0,0.582,5.0,1.7,1
33.6,27.5,35.6,464.0,0.604,17.0,3.7,1
22.8,55.9,45.6,581.0,0.684,7.0,39.0,0
27.5,31.8,49.1,775.0,0.475,1.0,13.1,1
25.7,87.3,38.6,691.0,0.95,5.0,5.8,0
15.8,32.5,37.0,301.0,0.602,13.0,13.2,1
34.6,41.3,71.0,698.0,0.619,5.0,5.4,0
25.2,67.4,57.2,606.0,0.499,6.0,9.9,1
30.5,49.4,51.3,408.0,0.439,13.0,6.4,1
21.5,32.7,40.1,553.0,0.597,5.0,12.9,0
25.0,96.7,21.9,623.0,0.625,11.0,8.2,2
20.8,42.0,56.0,528.0,0.604,2.0,5.9,0
33.4,56.5,40.3,606.0,0.918,8.0,9.9,0
27.9,56.2,28.8,365.0,0.597,8.0,7.0,1
28.2,72.8,34.1,879.0,0.605,9.0,7.0,0
34.1,68.3,22.5,173.0,0.767,9.0,2.5,1
32.9,45.1,54.9,624.0,0.589,7.0,12.6,0
30.6,54.1,48.9,586.0,0.717,6.0,47.6,0
17.5,55.9,40.9,636.0,0.39,6.0,10.3,0
21.8,73.5,37.3,392.0,0.391,16.0,7.4,0
20.0,39.0,27.1,730.0,0.642,7.0,7.6,1
30.4,96.3,3.9,501.0,0.578,24.0,20.9,2
27.0,46.3,15.4,306.0,0.474,9.0,0.3,2
17.7,59.8,26.1,323.0,0.642,7.0,10.5,1
24.9,39.1,23.7,542.0,0.658,2.0,8.6,1
17.0,36.6,42.6,233.0,0.492,11.0,8.2,1
25.7,44.3,51.0,844.0,0.527,5.0,9.7,1
16.1,42.5,35.9,709.0,0.659,13.0,3.9,0
29.2,52.5,60.5,849.0,0.436,4.0,4.1,1
28.3,42.4,25.5,830.0,0.511,6.0,2.1,1
37.4,72.5,35.8,457.0,0.716,5.0,12.9,0
31.1,45.9,37.2,364.0,0.616,11.0,0.6,0
23.5,43.9,55.5,50.0,0.534,17.0,10.9,0
30.9,52.9,39.7,447.0,0.457,6.0,5.8,1
17.6,77.9,40.1,838.0,0.438,5.0,3.9,0
20.2,63.9,11.5,371.0,0.596,3.0,10.0,2
28.0,58.2,23.6,482.0,0.95,4.0,6.6,1
13.1,34.2,55.5,420.0,0.722,17.0,9.8,0
25.8,39.4,4.8,587.0,0.38,6.0,4.2,2
19.9,37.0,59.5,751.0,0.747,9.0,11.8,0
26.6,83.5,46.0,243.0,0.483,2.0,8.4,0
19.5,69.6,26.0,277.0,0.619,2.0,16.3,1
28.5,44.5,24.7,788.0,0.514,2.0,2.6,1
26.1,49.8,68.3,652.0,0.95,14.0,6.5,0
34.4,45.1,60.6,473.0,0.416,7.0,5.9,1
26.0,44.1,36.1,827.0,0.676,4.0,14.0,0
21.4,68.3,40.2,274.0,0.497,12.0,19.1,0
24.5,54.8,27.7,688.0,0.753,5.0,10.4,0
17.9,97.5,40.2,508.0,0.673,13.0,8.2,0
28.4,82.5,27.2,629.0,0.846,6.0,16.3,1
29.5,83.6,36.7,90.0,0.749,13.0,7.0,0
40.8,72.1,67.0,473.0,0.495,3.0,27.3,1
22.3,52.4,36.5,653.0,0.95,9.0,5.0,0
24.4,70.8,21.2,509.0,0.72,10.0,1.1,0
22.5,53.7,16.1,746.0,0.521,2.0,2.5,1
27.3,89.3,40.0,740.0,0.657,7.0,6.7,0
28.3,67.3,25.8,347.0,0.734,2.0,36.4,0
25.7,64.7,41.9,668.0,0.727,2.0,4.1,0
32.5,62.3,12.1,341.0,0.709,5.0,27.1,2
22.3,91.3,49.0,530.0,0.794,9.0,10.3,0
31.9,34.2,21.0,638.0,0.776,4.0,4.1,1
29.2,93.1,38.7,370.0,0.467,6.0,7.3,0
25.9,56.6,32.6,662.0,0.95,4.0,17.5,0
24.1,34.7,65.5,429.0,0.95,12.0,8.0,0
40.6,46.5,40.7,415.0,0.764,15.0,4.2,1
21.1,30.3,69.1,647.0,0.627,28.0,6.8,1
27.8,71.8,47.0,370.0,0.63,14.0,20.4,1
21.5,41.3,60.8,360.0,0.562,10.0,43.8,0
36.7,63.0,34.7,707.0,0.585,12.0,16.9,0
31.3,80.4,43.5,540.0,0.226,4.0,28.4,1
21.9,47.9,57.5,258.0,0.895,5.0,16.6,0
29.1,55.2,52.5,674.0,0.832,8.0,16.5,0
27.5,36.5,46.5,447.0,0.318,2.0,13.9,1
22.9,53.0,32.8,267.0,0.78,4.0,12.2,0
30.5,100.0,35.5,69.0,0.619,25.0,5.1,1
28.3,74.0,56.2,683.0,0.584,5.0,9.6,0
27.3,55.2,59.5,365.0,0.709,1.0,16.9,0
25.7,49.0,28.5,296.0,0.306,4.0,12.3,2
28.6,59.2,26.1,635.0,0.618,7.0,2.1,0
27.4,62.3,23.5,665.0,0.634,9.0,20.2,1
26.4,52.5,51.3,378.0,0.634,6.0,14.5,0
22.2,69.5,23.1,684.0,0.374,9.0,19.5,1
36.2,42.8,51.1,890.0,0.7,4.0,4.0,1
19.7,42.7,46.7,762.0,0.811,15.0,2.2,0
28.6,66.7,29.3,734.0,0.693,13.0,8.0,1
24.1,39.0,63.0,577.0,0.579,1.0,12.7,0
36.6,73.1,14.6,440.0,0.95,3.0,25.5,2
20.6,59.7,64.6,510.0,0.454,12.0,11.5,1
21.6,27.1,43.1,599.0,0.759,8.0,33.1,0
20.2,62.0,4.8,294.0,0.664,8.0,6.5,2
27.9,29.7,63.5,382.0,0.95,7.0,13.9,1
17.8,72.5,53.6,263.0,0.69,14.0,1.6,0
23.1,55.5,31.1,562.0,0.728,8.0,17.7,0
13.1,93.3,22.6,535.0,0.711,9.0,24.4,1
27.4,79.3,12.9,403.0,0.43,7.0,12.2,2
23.0,40.9,76.6,668.0,0.464,3.0,3.2,1
17.1,23.6,23.2,332.0,0.57,12.0,9.5,0
32.5,46.4,17.8,396.0,0.792,5.0,6.4,0
18.2,38.0,42.3,660.0,0.662,5.0,7.0,0
30.8,92.9,11.8,687.0,0.583,6.0,9.5,2
21.8,59.8,22.3,377.0,0.867,2.0,3.1,0
35.6,76.8,53.9,562.0,0.263,22.0,11.4,2
30.5,54.9,45.4,380.0,0.387,12.0,6.8,1
20.0,56.8,31.8,484.0,0.171,3.0,13.1,1
20.5,59.4,38.3,546.0,0.837,18.0,13.2,0
29.6,79.9,30.9,621.0,0.603,4.0,4.0,0
24.4,65.6,37.0,577.0,0.794,5.0,7.6,0
25.0,41.0,25.8,569.0,0.6,4.0,7.4,1
33.6,89.2,28.7,326.0,0.804,16.0,9.2,0
21.5,54.7,28.2,590.0,0.597,14.0,22.4,0
26.5,51.8,26.4,619.0,0.694,6.0,5.6,0
31.7,9.1,54.7,644.0,0.667,6.0,7.6,1
30.9,71.4,50.3,390.0,0.681,11.0,13.3,0
25.0,61.8,23.1,685.0,0.923,11.0,10.0,1
24.3,61.8,18.9,283.0,0.328,7.0,17.4,2
15.6,52.7,35.5,442.0,0.608,7.0,13.0,0
19.7,49.6,72.5,470.0,0.656,12.0,7.5,0
27.9,53.3,21.6,293.0,0.629,1.0,10.7,0
25.2,68.3,35.4,468.0,0.548,9.0,20.5,0
26.4,71.5,39.4,560.0,0.524,8.0,3.4,0
32.2,55.8,36.3,191.0,0.895,16.0,3.7,0
18.9,77.1,30.7,449.0,0.607,9.0,4.2,1
24.6,58.6,56.5,205.0,0.95,10.0,7.8,0
27.1,50.9,45.3,887.0,0.715,4.0,8.5,0
21.8,63.6,51.5,558.0,0.568,4.0,22.7,1
34.6,35.5,47.4,543.0,0.719,9.0,6.3,0
31.5,64.2,52.3,562.0,0.64,1.0,2.4,0
27.7,32.2,63.4,629.0,0.862,5.0,20.5,0
36.8,41.5,59.3,696.0,0.41,2.0,6.1,1
17.0,23.7,75.2,239.0,0.296,4.0,15.6,2
26.0,56.8,57.5,756.0,0.685,1.0,18.3,0
28.2,89.0,27.3,744.0,0.77,3.0,11.2,1
20.5,57.9,51.6,508.0,0.671,15.0,9.2,1
27.8,71.6,49.4,499.0,0.741,2.0,5.0,0
19.4,100.0,68.7,50.0,0.715,3.0,4.9,0
30.1,67.3,22.5,296.0,0.354,5.0,18.8,2
32.3,46.2,46.9,613.0,0.671,10.0,12.6,1
27.6,48.7,27.1,736.0,0.857,6.0,18.8,1
14.9,60.0,46.2,651.0,0.651,2.0,6.5,0
20.2,48.6,34.6,506.0,0.384,1.0,21.4,0
29.4,50.0,45.7,867.0,0.56,5.0,26.8,0
26.1,77.7,15.4,701.0,0.72,6.0,3.1,1
9.8,78.5,50.7,449.0,0.943,12.0,3.3,0
33.5,30.4,41.3,913.0,0.268,3.0,16.3,2
26.8,45.3,40.4,323.0,0.685,17.0,10.8,0
21.1,51.6,69.2,255.0,0.452,2.0,8.1,0
32.0,70.8,31.9,444.0,0.711,2.0,18.0,1
21.9,80.6,43.5,383.0,0.726,5.0,5.8,0
21.9,100.0,39.6,454.0,0.578,12.0,6.1,0
28.2,51.6,41.2,664.0,0.734,8.0,3.6,0
36.7,52.5,73.5,514.0,0.825,3.0,19.7,1
35.7,70.6,39.0,519.0,0.59,23.0,2.9,0
28.2,47.7,28.9,531.0,0.379,8.0,18.1,2
28.8,57.5,67.9,104.0,0.877,8.0,14.4,0
30.7,52.5,33.1,247.0,0.769,11.0,18.5,0
18.5,12.8,12.3,451.0,0.721,8.0,3.8,2
29.9,62.2,26.1,368.0,0.496,4.0,9.0,1
21.6,56.7,18.1,478.0,0.797,19.0,5.0,0
27.9,82.9,9.2,773.0,0.95,16.0,25.2,2
24.6,60.1,32.2,507.0,0.598,21.0,10.2,1
29.0,37.4,36.9,282.0,0.637,5.0,6.3,0
26.7,55.4,56.9,377.0,0.428,18.0,4.8,0
7.6,22.4,48.1,828.0,0.49,2.0,11.1,0
27.1,38.2,47.3,796.0,0.427,7.0,6.3,1
29.9,71.4,23.7,627.0,0.644,11.0,6.9,2
28.7,55.5,52.2,239.0,0.559,2.0,8.6,0
25.4,76.6,60.3,575.0,0.687,20.0,35.4,0
35.9,24.6,44.3,589.0,0.459,4.0,9.9,1
27.9,55.6,44.8,525.0,0.59,17.0,6.1,0
28.6,51.4,17.8,417.0,0.448,2.0,9.9,1
32.3,77.2,54.9,455.0,0.654,7.0,5.3,0
28.2,72.1,66.5,405.0,0.326,4.0,25.0,1
20.6,71.6,43.2,314.0,0.647,4.0,15.9,0
11.4,87.7,28.5,766.0,0.57,2.0,3.1,1
23.1,53.4,35.4,679.0,0.653,2.0,15.8,0
30.6,84.0,31.3,469.0,0.323,3.0,11.3,0
23.9,41.2,32.2,583.0,0.738,3.0,13.9,1
30.8,40.5,48.4,590.0,0.566,14.0,20.0,0
26.9,73.5,42.5,942.0,0.659,16.0,4.1,1
33.7,32.9,54.1,677.0,0.283,2.0,8.9,2
24.2,70.3,43.9,670.0,0.396,5.0,13.3,0
28.8,61.8,24.2,527.0,0.55,14.0,18.6,1
29.0,79.3,30.0,442.0,0.868,10.0,15.1,1
35.0,58.9,29.0,769.0,0.715,5.0,8.7,1
15.8,61.0,35.0,637.0,0.643,4.0,19.6,1
23.2,69.2,66.7,371.0,0.454,2.0,8.1,0
31.1,48.1,69.3,602.0,0.421,19.0,7.0,1
35.3,47.3,51.4,671.0,0.67,8.0,1.4,1
27.4,68.5,39.9,143.0,0.746,7.0,3.5,0
24.2,59.5,16.2,354.0,0.658,3.0,8.2,2
30.5,52.7,41.5,585.0,0.928,6.0,3.7,0
31.2,58.5,25.4,174.0,0.497,14.0,2.0,1
23.8,88.7,64.1,202.0,0.652,2.0,4.3,0
28.0,52.0,12.3,471.0,0.315,3.0,26.8,2
33.1,51.5,44.2,608.0,0.658,2.0,2.9,0
37.3,29.3,24.0,617.0,0.884,17.0,3.3,2
30.5,59.2,37.8,805.0,0.433,2.0,17.9,1
26.3,71.8,48.7,535.0,0.772,8.0,13.1,0
25.7,75.1,54.4,453.0,0.879,2.0,9.0,0
29.3,61.9,37.0,285.0,0.496,7.0,16.9,1
25.3,77.2,50.2,451.0,0.704,2.0,10.2,0
27.1,73.2,27.4,647.0,0.904,4.0,0.0,1
19.7,80.0,41.9,655.0,0.661,18.0,5.7,0
33.8,77.7,54.0,568.0,0.762,9.0,39.7,0
19.2,88.3,43.3,618.0,0.301,7.0,10.2,0
23.4,56.9,29.5,750.0,0.727,9.0,21.1,0
26.6,36.1,33.5,534.0,0.713,19.0,22.1,0
37.9,71.9,54.3,766.0,0.381,7.0,14.8,2
23.5,74.0,20.5,389.0,0.446,13.0,9.3,1
22.0,88.3,22.9,507.0,0.729,14.0,4.6,0
22.7,83.1,47.6,433.0,0.566,13.0,3.0,0
36.0,95.0,31.0,663.0,0.82,29.0,21.7,1
9.1,71.2,14.8,337.0,0.676,10.0,12.6,1
20.0,64.1,59.6,462.0,0.63,13.0,12.7,0
42.4,35.1,20.4,185.0,0.589,4.0,14.8,2
29.5,65.5,34.8,627.0,0.673,7.0,7.2,0
19.4,50.1,28.1,744.0,0.765,6.0,18.9,0
25.7,63.8,33.2,684.0,0.716,3.0,10.7,0
26.4,61.0,23.8,666.0,0.544,3.0,7.8,1
31.1,68.5,49.4,671.0,0.843,6.0,12.8,0
37.0,58.2,39.8,646.0,0.738,8.0,19.4,0
28.3,76.8,53.7,631.0,0.689,19.0,7.5,0
22.8,11.0,28.3,642.0,0.637,3.0,39.5,1
30.7,63.4,72.1,402.0,0.71,3.0,2.9,0
21.8,81.6,7.5,484.0,0.29,2.0,14.1,2
19.8,93.7,12.6,533.0,0.663,11.0,5.2,1
15.4,73.2,66.0,460.0,0.915,22.0,10.9,0
16.6,90.3,45.6,238.0,0.66,6.0,16.3,0
20.6,63.0,43.5,298.0,0.635,8.0,70.0,0
18.9,60.1,44.9,561.0,0.513,6.0,1.8,0
27.9,69.5,47.1,683.0,0.709,11.0,3.9,0
18.8,59.9,42.8,522.0,0.585,2.0,14.5,1
7.1,45.9,22.5,1018.0,0.856,9.0,19.7,2
19.7,50.7,51.1,354.0,0.465,6.0,6.9,0
23.2,40.0,48.6,600.0,0.539,12.0,3.7,0
22.4,69.5,60.9,752.0,0.512,11.0,14.9,0
35.1,60.2,66.2,712.0,0.95,8.0,5.9,1
22.3,53.5,43.3,638.0,0.586,5.0,24.1,0
31.3,49.8,18.4,713.0,0.521,3.0,13.7,2
25.9,69.1,66.4,530.0,0.244,11.0,14.6,1
25.7,74.0,21.7,819.0,0.456,7.0,22.1,2
21.0,39.7,43.4,751.0,0.715,7.0,33.7,1
25.6,36.8,33.9,367.0,0.714,5.0,4.4,0
21.4,77.2,31.1,578.0,0.503,17.0,8.0,2
27.0,35.2,50.2,241.0,0.513,18.0,24.1,1
24.6,69.9,41.9,794.0,0.95,5.0,10.5,0
20.3,89.1,46.2,560.0,0.95,4.0,6.5,0
32.0,89.1,24.9,763.0,0.827,5.0,9.6,1
28.6,73.3,35.2,500.0,0.901,4.0,31.8,1
23.3,72.8,25.7,186.0,0.939,9.0,10.0,1
26.9,100.0,34.8,995.0,0.95,7.0,15.9,1
25.5,18.0,36.1,544.0,0.566,11.0,7.9,1
20.8,51.6,67.5,340.0,0.462,5.0,2.4,0
26.4,75.3,33.8,726.0,0.95,30.0,19.3,1
22.3,53.9,4.0,886.0,0.446,2.0,7.8,2
20.3,82.3,60.3,484.0,0.435,6.0,20.8,0
16.3,59.3,45.2,502.0,0.439,26.0,15.4,1
23.8,62.4,35.9,563.0,0.596,11.0,12.8,0
29.4,55.1,31.0,320.0,0.263,6.0,25.3,1
21.8,50.6,22.8,396.0,0.362,9.0,7.9,1
41.1,50.2,69.0,841.0,0.508,2.0,19.0,1
31.3,64.9,38.8,496.0,0.405,7.0,10.0,0
33.8,46.1,10.2,369.0,0.811,2.0,7.4,1
30.8,77.2,43.2,439.0,0.621,1.0,14.3,0
37.1,71.8,57.3,713.0,0.724,16.0,6.7,1
21.3,79.8,40.5,164.0,0.704,4.0,8.1,0
10.6,39.7,23.6,566.0,0.583,2.0,11.5,0
23.3,29.4,22.1,963.0,0.798,5.0,24.4,2
29.3,59.9,23.3,886.0,0.701,10.0,26.2,1
26.9,100.0,62.3,623.0,0.563,2.0,3.8,0
27.7,82.8,36.9,757.0,0.317,4.0,7.1,1
33.9,50.0,11.1,755.0,0.714,11.0,16.7,2
28.3,67.6,44.1,497.0,0.393,7.0,6.3,0
30.8,73.1,40.3,686.0,0.688,17.0,7.0,0
20.4,35.4,30.8,842.0,0.634,11.0,9.7,1
19.4,84.7,21.7,293.0,0.375,10.0,16.2,1
35.7,57.0,21.0,624.0,0.667,11.0,12.6,2
26.6,58.4,55.4,585.0,0.654,2.0,26.4,0
22.3,60.4,42.0,539.0,0.655,6.0,11.4,0
22.3,80.6,45.7,523.0,0.646,24.0,12.7,0
22.1,46.4,41.9,562.0,0.503,5.0,10.0,0
21.7,29.3,43.2,577.0,0.726,6.0,13.8,0
18.3,65.8,30.5,721.0,0.496,4.0,7.4,0
17.0,23.2,34.7,606.0,0.427,4.0,14.4,1
24.8,54.6,56.6,488.0,0.741,12.0,6.2,0
22.4,81.4,60.6,369.0,0.789,23.0,23.0,0
32.6,70.4,18.4,435.0,0.729,18.0,10.5,2
27.8,78.8,34.7,567.0,0.583,1.0,29.7,0
27.6,71.2,51.4,393.0,0.271,6.0,22.7,2
21.5,100.0,68.1,690.0,0.887,5.0,13.0,0
25.3,49.4,66.5,597.0,0.268,2.0,17.2,1
28.2,67.2,25.3,726.0,0.725,13.0,14.6,1
30.3,52.1,58.4,405.0,0.95,5.0,3.9,0
25.4,77.2,38.9,370.0,0.647,3.0,12.6,0
32.5,58.9,54.7,724.0,0.672,9.0,12.1,1
26.0,90.9,50.6,543.0,0.688,2.0,9.9,0
30.8,50.4,17.8,484.0,0.656,15.0,15.4,1
23.1,85.3,46.8,646.0,0.95,16.0,12.8,0
15.1,70.7,54.1,639.0,0.468,11.0,13.5,0
27.6,59.4,37.7,294.0,0.446,9.0,28.7,1
30.4,69.8,34.1,769.0,0.561,6.0,11.4,1
29.5,64.7,12.9,446.0,0.933,8.0,19.2,2
28.5,66.4,48.9,826.0,0.516,6.0,10.4,0
23.9,56.3,41.3,280.0,0.697,2.0,29.1,0
21.2,47.4,23.2,577.0,0.813,11.0,16.8,2
29.3,54.0,32.8,487.0,0.76,17.0,13.0,0
28.6,29.7,40.5,164.0,0.803,4.0,6.8,0
22.6,75.2,29.1,638.0,0.875,12.0,29.5,1
32.7,37.8,38.0,174.0,0.675,7.0,21.7,0
20.7,56.1,10.0,467.0,0.538,4.0,6.3,2
22.5,71.7,59.6,719.0,0.646,1.0,2.9,0
35.8,75.1,38.3,425.0,0.559,11.0,9.0,0
31.2,28.1,20.4,357.0,0.95,9.0,5.2,1
